,ag,lc,dt,cc,wd,ld,fd,dw,mt,mn,p1,p2,pd,pf,wk1mc,wk2mc,w1,w2,w3,w4,w5,w1t,w2t,w3t,w4t,w5t,lt,ll3,ll2,ll1,d2l,d1l,lbx,sr,adj1,adj8,ad1,ad8,iw,al,ldiv,L3_lr,L2_lr,A_cr,C+3_cr,C_cr,B_cr,A+3_cr,g1_rg,a4_rg,g2_rg,a2_rg,a3_rg,g3_rg,g4_rg,a1_rg,f3_rg,f1_rg,f4_rg,g2_tg,g1_tg,g3_tg,g5_tg,g4_tg,r14_rc,r15_rc,r13_rc,r1_rc,r6_rc,r4_rc,r7_rc,r17_rc,r18_rc,r30_rc,r5_rc,r11_rc,r3_rc,r12_rc,r9_rc,r8_rc,r19_rc,r29_rc,r16_rc,r24_rc,r23_rc,r10_rc,r45_rc,r2_rc,r21_rc,r22_rc,r28_rc,r27_rc,r33_rc,r50_rc,r34_rc,r20_rc,r48_rc,r41_rc,r36_rc,r46_rc,r35_rc,r44_rc,r32_rc,r40_rc,t3_tc,t12_tc,t1_tc,t7_tc,t4_tc,t13_tc,t8_tc,t15_tc,t5_tc,t10_tc,t19_tc,t2_tc,t6_tc,t9_tc,t11_tc,t14_tc,t22_tc,t20_tc,t18_tc,t21_tc,t16_tc,t17_tc,tc_dc,dd_dc,ss_dc,tz_dc,gs_dc,gz_dc,ts_dc,th_dc,predictA
346,4,1,1400,0,4,0,38.0,7,0,0.0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,24.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,120,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,E
347,4,1,1400,0,4,-5,38.0,7,0,0.0,-1,0,0,11,0,0,0.0,0.0,0.0,0.0,24.0,1,1,1,1,1,112,-5.75,-7.75,-14.5,-8.75,-6.75,-0.89,6,23.89,46.94,23.82,46.87,0.0,120,66.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C
348,4,1,1400,0,7,-6,6.0,9,0,0.0,0,-5,2,9,0,6,0.0,22.7,0.0,0.0,0.0,1,1,1,1,1,147,-7.5,-8.5,-10.75,-3.25,-2.25,-0.91,8,24.57,48.18,24.37,47.98,8.0,120,14.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A
349,4,1,1400,0,7,-4,6.0,9,0,0.0,0,0,0,3,0,6,0.0,22.7,0.0,0.0,0.0,1,1,1,1,1,95,-1.75,-1.5,-2.25,-0.5,-0.75,0.3,7,23.75,47.73,23.58,47.56,0.0,120,4.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A
350,4,1,1400,0,7,-5,6.0,9,0,0.0,1,2,4,11,0,6,0.0,22.7,0.0,0.0,0.0,1,1,1,1,1,133,-6.25,-7.25,-2.75,3.5,4.5,0.45,1,22.52,45.47,22.38,45.33,15.0,120,21.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A
351,5,1,1400,0,45,-3,16.0,10,0,0.0,0,5,5,11,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,84,-4.0,-3.75,-3.5,0.5,0.25,-0.13,4,24.06,46.72,22.72,45.38,0.0,119,10.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B
352,5,1,1400,0,45,0,16.0,10,0,0.0,0,3,3,9,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,21,-5.0,-4.5,-3.5,1.5,1.0,-0.57,5,24.12,46.55,23.0,45.43,0.0,119,12.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B
353,5,1,1400,0,45,-2,16.0,10,0,0.0,0,3,3,7,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,74,-5.5,-4.25,-1.75,3.75,2.5,-0.14,4,24.01,46.71,22.79,45.49,0.0,119,12.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B
354,5,1,1400,0,1,-7,16.0,4,0,0.0,0,0,0,11,0,0,0.0,0.0,0.0,22.2,0.0,1,1,1,1,1,130,-10.5,-12.25,-16.5,-6.0,-4.25,-0.22,11,24.4,48.41,24.06,48.07,113.0,119,129.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,B
355,5,1,1400,0,1,-9,16.0,4,0,0.0,2,-1,-1,9,0,0,0.0,0.0,0.0,22.2,0.0,1,1,1,1,1,98,-7.25,-6.75,-5.5,1.75,1.25,0.97,6,22.81,46.69,22.69,46.57,69.0,119,85.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,C
356,5,1,1400,0,1,-6,16.0,4,0,0.0,0,-1,0,11,0,0,0.0,0.0,0.0,22.2,0.0,1,1,1,1,1,74,-8.5,-7.25,-14.0,-5.5,-6.75,-1.06,9,25.33,49.72,25.3,49.69,54.0,119,70.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,B
357,6,1,1400,0,4,-1,14.0,3,6,23.7,3,-1,-1,11,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,18,-6.0,-4.5,-3.0,3.0,1.5,-0.67,6,23.23,45.72,23.14,45.63,9.0,116,23.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,C
358,6,1,1400,0,4,-1,14.0,3,6,23.7,-2,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,109,-6.0,-17.0,-69.75,-63.75,-52.75,-7.48,12,32.58,57.13,32.01,56.56,0.0,116,11.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B
359,6,1,1400,0,4,-1,14.0,3,6,23.7,0,0,11,11,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,84,-8.5,-6.0,-4.25,4.25,1.75,0.46,1,22.9,45.71,22.33,45.14,72.0,116,86.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C
360,5,1,1400,0,-4,0,10.0,1,0,0.0,0,7,7,11,0,0,0.0,0.0,0.0,0.0,22.9,1,1,1,1,1,21,-6.75,-6.25,-3.0,3.75,3.25,-0.22,3,22.55,44.98,22.65,45.08,32.0,114,42.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A
361,5,1,1400,0,-4,-2,10.0,1,0,0.0,0,9,9,11,0,0,0.0,0.0,0.0,0.0,22.9,1,1,1,1,1,84,-4.25,-4.25,-1.75,2.5,2.5,0.28,1,22.32,45.02,22.37,45.07,179.0,114,189.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,B
362,5,1,1400,0,-4,-4,10.0,1,0,0.0,-2,-1,-1,11,0,0,0.0,0.0,0.0,0.0,22.9,1,1,1,1,1,98,-5.0,-6.5,-11.25,-6.25,-4.75,-0.4,8,22.89,45.63,23.04,45.78,128.0,114,138.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A
363,5,1,1400,0,1,0,14.0,7,0,0.0,0,7,7,9,0,0,0.0,0.0,0.0,22.2,0.0,1,1,1,1,1,21,-4.25,-3.75,-2.5,1.75,1.25,0.25,3,22.58,45.39,22.56,45.37,0.0,133,17.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C
364,5,1,1400,-1,1,18,14.0,7,0,0.0,-2,4,4,9,0,0,0.0,0.0,0.0,22.2,0.0,1,1,1,1,1,98,-4.75,-5.25,-3.5,1.25,1.75,-0.16,7,22.98,45.4,23.03,45.45,0.0,133,12.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,C
365,5,1,1400,-1,1,17,14.0,7,0,0.0,0,3,-1,5,0,0,0.0,0.0,0.0,22.2,0.0,1,1,1,1,1,84,-3.5,-2.75,-1.75,1.75,1.0,-0.58,5,23.85,46.82,23.97,46.94,0.0,133,4.2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,C
366,5,1,1400,0,1,-3,5.3,3,0,0.0,0,4,4,11,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,11,-8.5,-7.5,-6.75,1.75,0.75,-0.85,6,23.21,45.62,23.19,45.6,0.0,129,4.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,A
367,5,1,1400,-1,1,15,5.3,3,0,0.0,0,0,4,11,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,98,-11.25,-7.0,-3.75,7.5,3.25,0.24,2,22.74,45.4,22.79,45.45,12.7,129,18.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,A
368,5,1,1400,-1,1,15,5.3,3,0,0.0,1,-1,1,5,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,130,-3.75,-2.75,-4.0,-0.25,-1.25,0.44,7,23.86,47.99,24.06,48.19,4.7,129,10.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,A
369,5,1,1400,-1,-22,15,5.4,8,0,0.0,0,1,-4,3,0,0,0.0,0.0,0.0,23.0,0.0,1,1,1,1,1,137,-1.75,-2.0,-2.75,-1.0,-0.75,0.63,7,24.32,49.1,24.52,49.3,158.6,128,164.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,B
370,5,1,1400,0,-22,-5,5.4,8,0,0.0,-2,0,-1,3,0,0,0.0,0.0,0.0,23.0,0.0,1,1,1,1,1,105,-2.0,-1.75,-3.5,-1.5,-1.75,-0.64,7,23.08,46.19,23.63,46.74,21.6,128,27.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B
371,5,1,1400,-1,-22,9,5.4,8,0,0.0,0,-3,-3,5,0,0,0.0,0.0,0.0,23.0,0.0,1,1,1,1,1,158,-4.75,-4.75,-6.75,-2.0,-2.0,-1.25,8,24.6,47.95,24.82,48.17,84.6,128,90.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A
372,4,1,1400,0,18,4,3.6,4,6,22.7,0,3,3,11,0,0,0.0,0.0,0.0,23.0,0.0,1,1,1,1,1,232,-6.0,-7.25,-7.25,-1.25,0.0,-0.77,4,23.63,46.34,23.58,46.29,13.4,126,17.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
373,4,1,1400,0,18,-2,3.6,4,6,22.7,0,3,5,11,0,0,0.0,0.0,0.0,23.0,0.0,1,1,1,1,1,154,-7.75,-5.5,-1.75,6.0,3.75,-0.09,1,23.16,45.83,22.71,45.38,0.0,126,5.2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B
374,4,1,1400,0,18,2,3.6,4,6,22.7,0,3,10,11,0,0,0.0,0.0,0.0,23.0,0.0,1,1,1,1,1,203,-11.0,-6.25,0.06,11.06,6.31,0.43,1,22.9,45.73,22.45,45.28,11.4,126,15.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,B
375,4,1,1400,0,13,-3,16.0,12,0,0.0,-1,-5,-5,7,0,0,0.0,0.0,0.0,0.0,24.0,1,1,1,1,1,151,-2.0,-5.0,-26.25,-24.25,-21.25,-4.76,12,28.48,51.33,27.54,50.39,0.0,123,5.6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,D
376,4,1,1400,0,13,-1,16.0,12,0,0.0,1,-5,-5,3,0,0,0.0,0.0,0.0,0.0,24.0,1,1,1,1,1,21,-1.75,-1.5,-4.0,-2.25,-2.5,-0.3,9,23.45,46.3,23.13,45.98,0.0,123,17.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,D
377,4,1,1400,0,13,-3,16.0,12,0,0.0,-3,-5,-5,7,0,0,0.0,0.0,0.0,0.0,24.0,1,1,1,1,1,133,-2.25,-3.75,-10.5,-8.25,-6.75,-2.79,13,24.23,45.05,23.54,44.36,0.0,123,11.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,D
378,3,1,1400,0,-7,5,84.0,10,0,0.0,0,1,1,9,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,84,-6.75,-7.25,-13.0,-6.25,-5.75,-0.25,7,22.9,45.6,23.07,45.77,0.0,123,78.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,E
379,3,1,1400,0,-7,0,84.0,10,0,0.0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,123,0.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,A
380,3,1,1400,0,-7,0,84.0,10,0,0.0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,123,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,A
381,4,1,1400,0,3,-5,11.0,1,0,0.0,0,2,2,9,0,1,0.0,0.0,0.0,22.7,0.0,1,1,1,1,1,92,-9.75,-7.25,-3.0,6.75,4.25,-0.21,1,21.96,44.01,22.14,44.19,67.0,122,78.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,D
382,4,1,1400,0,3,-6,11.0,1,0,0.0,1,3,3,11,0,1,0.0,0.0,0.0,22.7,0.0,1,1,1,1,1,105,-4.5,-6.5,-12.75,-8.25,-6.25,-2.14,7,22.35,42.98,22.62,43.25,19.0,122,30.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,E
383,4,1,1400,0,3,-6,11.0,1,0,0.0,1,-1,3,11,0,1,0.0,0.0,0.0,22.7,0.0,1,1,1,1,1,77,-7.0,-4.25,-4.0,3.0,0.25,0.2,4,22.67,45.61,22.59,45.53,18.0,122,29.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,E
384,4,1,1400,0,-22,-4,31.0,9,0,0.0,0,3,3,11,1,0,24.9,0.0,0.0,0.0,0.0,1,1,1,1,1,116,-7.5,-7.0,-4.0,3.5,3.0,-1.31,3,22.97,45.28,23.52,45.83,236.0,121,267.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,E
385,4,1,1400,0,-22,-3,31.0,9,0,0.0,0,4,4,9,1,0,24.9,0.0,0.0,0.0,0.0,1,1,1,1,1,98,-5.25,-3.75,-2.5,2.75,1.25,-0.2,3,21.96,44.34,22.51,44.89,80.0,121,111.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,A
386,4,1,1400,0,-22,-8,31.0,9,0,0.0,-3,-4,-4,7,1,0,24.9,0.0,0.0,0.0,0.0,1,1,1,1,1,179,-1.5,-3.5,-24.5,-23.0,-21.0,-4.6,12,26.51,49.22,27.11,49.82,101.0,121,132.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
